Match_ID,WinOrLoss,Elo,Weather,Terrain,P1ScreenUp,P2ScreenUp,P1HasDamageEntryHazards,P2HasDamageEntryHazards,P1HasToxicSpikes,P2HasToxicSpikes,P1HasStickyWeb,P2HasStickyWeb,P1PokemonRemaining,P2PokemonRemaining,P1PokemonRevealed,P2PokemonRevealed,P1TeamStatuses,P2TeamStatuses,P1DynamaxAvailable,P2DynamaxAvailable,P1LeadHP,P1LeadType1,P1LeadType2,P1LeadStatus,P1AtkBoosts,P1DefBoosts,P1SpaBoosts,P1SpdBoosts,P1SpeBoosts,P1LeadDynamaxed,P1LeadConfused,P1LeadLeechSeed,P1LeadDrowsy,P1LeadTaunted,P1LeadEncore,P1R1HP,P1R1Revealed,P1R2HP,P1R2Revealed,P1R3HP,P1R3Revealed,P1R4HP,P1R4Revealed,P1R5HP,P1R5Revealed,P2LeadHP,P2LeadType1,P2LeadType2,P2LeadStatus,P2AtkBoosts,P2DefBoosts,P2SpaBoosts,P2SpdBoosts,P2SpeBoosts,P2LeadDynamaxed,P2LeadConfused,P2LeadLeechSeed,P2LeadDrowsy,P2LeadTaunted,P2LeadEncore,P2R1HP,P2R1Revealed,P2R2HP,P2R2Revealed,P2R3HP,P2R3Revealed,P2R4HP,P2R4Revealed,P2R5HP,P2R5Revealed
1673858770,Loss,1060,None,None,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,6,2,2,0,0,TRUE,TRUE,66.4,Grass,Ghost,FALSE,2,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,100,FALSE,100,FALSE,100,FALSE,100,FALSE,63.2,Dragon,None,TOX,0,0,-4,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.8,TRUE,100,FALSE,100,FALSE,100,FALSE,100,FALSE
1673858770,Loss,1060,None,None,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,6,2,2,0,0,TRUE,TRUE,35,Grass,Ghost,FALSE,2,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,100,FALSE,100,FALSE,100,FALSE,100,FALSE,2.3,Dragon,None,TOX,0,0,-4,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.8,TRUE,100,FALSE,100,FALSE,100,FALSE,100,FALSE
1676135870,Loss,1056,None,None,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,2,6,6,0,1,FALSE,TRUE,10.8,Steel,None,FALSE,0,0,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,93.9,Fairy,None,TOX,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,90.6,TRUE
1673876544,Loss,1051,None,None,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,5,3,3,0,0,TRUE,TRUE,93.8,Dark,None,TOX,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,90.3,TRUE,100,FALSE,100,FALSE,100,FALSE,93.8,Dark,None,TOX,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,100,TRUE,0,TRUE,100,FALSE,100,FALSE,100,FALSE
1673876544,Loss,1051,None,None,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,5,3,3,0,0,TRUE,TRUE,87.6,Dark,None,TOX,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,90.3,TRUE,100,FALSE,100,FALSE,100,FALSE,77.2,Dark,None,TOX,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,100,TRUE,0,TRUE,100,FALSE,100,FALSE,100,FALSE
1673876544,Loss,1051,None,None,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,4,6,4,0,0,TRUE,FALSE,68.7,Fairy,None,TOX,6,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,71,Dark,None,TOX,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,100,TRUE,0,TRUE,0,TRUE,100,FALSE,100,FALSE
1673876544,Loss,1051,None,None,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,4,6,4,0,0,TRUE,FALSE,56.5,Fairy,None,TOX,6,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,58.6,Dark,None,TOX,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,100,TRUE,0,TRUE,0,TRUE,100,FALSE,100,FALSE
1673876544,Loss,1051,None,Misty Terrain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,6,6,0,0,FALSE,FALSE,10.3,Fairy,None,TOX,6,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,58.6,Dark,None,TOX,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE
1673876544,Loss,1051,None,None,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,4,6,4,0,0,TRUE,FALSE,100,Fairy,None,FALSE,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,77.2,Dark,None,TOX,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,100,TRUE,0,TRUE,0,TRUE,100,FALSE,100,FALSE
1673876544,Loss,1051,Hail,None,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,4,5,4,0,0,TRUE,FALSE,16,Water,Dragon,FALSE,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,100,FALSE,77.2,Dark,None,TOX,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,100,TRUE,0,TRUE,0,TRUE,100,FALSE,100,FALSE
1676044492,Loss,1026,Sandstorm,None,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,4,4,3,0,0,TRUE,FALSE,37.9,Ground,None,FALSE,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,0,TRUE,13.1,TRUE,100,FALSE,100,FALSE,76.2,Fighting,None,TOX,2,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,0,TRUE,100,FALSE,100,FALSE,100,FALSE
1676044492,Loss,1026,Sandstorm,None,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,4,5,3,0,0,TRUE,FALSE,100,Bug,Steel,FALSE,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,0,TRUE,13.1,TRUE,0,TRUE,100,FALSE,18.8,Fighting,None,TOX,2,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,0,TRUE,100,FALSE,100,FALSE,100,FALSE
1673871737,Loss,1026,None,None,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,6,5,2,0,0,TRUE,TRUE,16.2,Dark,Flying,FALSE,0,-1,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,100,TRUE,0,TRUE,0,TRUE,100,FALSE,34.8,Fire,Bug,TOX,2,2,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,100,TRUE,100,FALSE,100,FALSE,100,FALSE,100,FALSE
1676044492,Loss,1026,None,None,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,5,1,2,0,0,TRUE,TRUE,73.7,Grass,None,FALSE,0,0,3,3,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,100,FALSE,100,FALSE,100,FALSE,100,FALSE,100,FALSE,100,Fire,None,TOX,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,100,FALSE,100,FALSE,100,FALSE,100,FALSE
1676044492,Loss,1026,None,None,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,5,1,2,0,0,TRUE,TRUE,7.5,Grass,None,FALSE,0,0,3,3,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,100,FALSE,100,FALSE,100,FALSE,100,FALSE,100,FALSE,59,Fire,None,TOX,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,100,FALSE,100,FALSE,100,FALSE,100,FALSE
1676044492,Loss,1026,None,None,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,5,2,2,0,0,TRUE,TRUE,100,Rock,Psychic,FALSE,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,100,FALSE,100,FALSE,100,FALSE,100,FALSE,47,Fire,None,TOX,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,100,FALSE,100,FALSE,100,FALSE,100,FALSE
1676044492,Loss,1026,None,None,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,5,2,2,0,0,TRUE,TRUE,50,Rock,Psychic,FALSE,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,100,FALSE,100,FALSE,100,FALSE,100,FALSE,29.1,Fire,None,TOX,-1,-1,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,100,FALSE,100,FALSE,100,FALSE,100,FALSE
1673884358,Win,1025,None,Psychic Terrain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,1,4,6,0,0,TRUE,FALSE,43.3,Water,Ghost,FALSE,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,56.6,TRUE,0,TRUE,0,TRUE,100,FALSE,100,FALSE,97,Psychic,Fairy,TOX,0,0,0,0,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE
1673884358,Win,1025,None,Psychic Terrain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,1,5,6,0,0,TRUE,FALSE,100,Ground,Flying,FALSE,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,56.6,TRUE,0,TRUE,0,TRUE,0,TRUE,100,FALSE,93.9,Psychic,Fairy,TOX,-1,0,0,0,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE
1673884358,Win,1025,None,Psychic Terrain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,1,5,6,0,0,TRUE,FALSE,90.3,Ground,Flying,FALSE,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,56.6,TRUE,0,TRUE,0,TRUE,0,TRUE,100,FALSE,56.9,Psychic,Fairy,TOX,-1,0,0,0,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE
1674484163,Win,1025,None,None,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,6,2,3,0,0,TRUE,TRUE,94.7,Ground,Psychic,FALSE,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,47.4,TRUE,100,FALSE,100,FALSE,100,FALSE,100,FALSE,94,Fire,None,TOX,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,56.8,TRUE,100,TRUE,100,FALSE,100,FALSE,100,FALSE
1673860606,Loss,2338,Rain,None,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,5,6,3,0,0,TRUE,TRUE,100,Water,None,FALSE,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,0,TRUE,0,TRUE,73.1,TRUE,44.5,TRUE,21,Electric,Ice,FALSE,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.4,TRUE,0,TRUE,100,FALSE,100,FALSE,100,FALSE
1673860606,Loss,2338,Rain,None,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,4,6,4,0,0,TRUE,TRUE,100,Water,None,FALSE,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,0,TRUE,0,TRUE,73.1,TRUE,44.5,TRUE,100,Electric,Normal,FALSE,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.4,TRUE,0,TRUE,0,TRUE,100,FALSE,100,FALSE
1673860606,Loss,2338,Rain,None,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,4,6,4,0,0,TRUE,TRUE,33.2,Dark,Dragon,FALSE,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,0,TRUE,0,TRUE,73.1,TRUE,100,TRUE,100,Electric,Normal,FALSE,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.4,TRUE,0,TRUE,0,TRUE,100,FALSE,100,FALSE
1673860606,Loss,2338,Rain,None,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,4,6,4,0,0,TRUE,TRUE,7.8,Dark,Dragon,FALSE,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,0,TRUE,0,TRUE,73.1,TRUE,100,TRUE,38.6,Electric,Normal,FALSE,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.4,TRUE,0,TRUE,0,TRUE,100,FALSE,100,FALSE
1673860606,Loss,2338,Rain,None,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,4,6,4,0,0,TRUE,TRUE,73.1,Grass,Fairy,FALSE,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,100,TRUE,50.8,Electric,Normal,FALSE,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.4,TRUE,0,TRUE,0,TRUE,100,FALSE,100,FALSE
1673860606,Loss,2338,Rain,None,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,3,6,4,0,0,TRUE,TRUE,100,Water,None,FALSE,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0.4,Fighting,Steel,FALSE,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,0,TRUE,0,TRUE,100,FALSE,100,FALSE
1673860606,Loss,2338,Rain,None,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,2,6,5,0,0,TRUE,TRUE,27.5,Water,None,FALSE,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,100,Ground,Steel,FALSE,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,100,FALSE
1673860606,Loss,2338,None,None,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,4,6,4,0,0,TRUE,TRUE,79,Grass,Fairy,PAR,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,100,TRUE,17.4,Electric,Normal,FALSE,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.4,TRUE,0,TRUE,0,TRUE,100,FALSE,100,FALSE
1673860606,Loss,2338,None,None,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,3,6,4,0,0,TRUE,TRUE,41.6,Grass,Fairy,PAR,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,100,TRUE,0.4,Fighting,Steel,FALSE,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,0,TRUE,0,TRUE,100,FALSE,100,FALSE
1673860606,Loss,2338,None,None,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,6,1,1,0,0,TRUE,TRUE,38.5,Steel,None,FALSE,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,100,FALSE,100,FALSE,100,FALSE,100,FALSE,100,FALSE,0.4,Fighting,Steel,FALSE,0,-1,0,-1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,100,FALSE,100,FALSE,100,FALSE,100,FALSE,100,FALSE
1673860606,Loss,2338,None,None,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,6,2,1,0,0,TRUE,TRUE,100,Ghost,None,FALSE,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,38.5,TRUE,100,FALSE,100,FALSE,100,FALSE,100,FALSE,0.4,Fighting,Steel,FALSE,0,-1,0,-1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,100,FALSE,100,FALSE,100,FALSE,100,FALSE,100,FALSE
1673860606,Loss,2338,None,None,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,6,2,2,0,0,TRUE,TRUE,81.1,Ghost,None,FALSE,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,38.5,TRUE,100,FALSE,100,FALSE,100,FALSE,100,FALSE,100,Normal,Ground,FALSE,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.4,TRUE,100,FALSE,100,FALSE,100,FALSE,100,FALSE
1673860606,Loss,2338,None,None,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,6,2,2,0,0,TRUE,TRUE,87,Ghost,None,FALSE,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,38.5,TRUE,100,FALSE,100,FALSE,100,FALSE,100,FALSE,62.9,Normal,Ground,FALSE,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.4,TRUE,100,FALSE,100,FALSE,100,FALSE,100,FALSE
1673860606,Loss,2338,None,None,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,6,3,2,0,0,TRUE,TRUE,7.6,Dark,None,FALSE,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,38.5,TRUE,87,TRUE,100,FALSE,100,FALSE,100,FALSE,53.2,Normal,Ground,FALSE,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.4,TRUE,100,FALSE,100,FALSE,100,FALSE,100,FALSE
1673860606,Loss,2338,None,None,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,6,4,2,0,0,TRUE,TRUE,100,Grass,Fairy,FALSE,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,38.5,TRUE,87,TRUE,0,TRUE,100,FALSE,100,FALSE,43.4,Normal,Ground,FALSE,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.4,TRUE,100,FALSE,100,FALSE,100,FALSE,100,FALSE
1673860606,Loss,2338,None,None,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,5,4,3,0,0,TRUE,TRUE,73.1,Grass,Fairy,FALSE,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,38.5,TRUE,87,TRUE,0,TRUE,100,FALSE,100,FALSE,100,Electric,Ice,FALSE,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.4,TRUE,0,TRUE,100,FALSE,100,FALSE,100,FALSE
1673860606,Loss,2338,None,None,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,5,5,3,0,0,TRUE,TRUE,44.5,Dark,Dragon,FALSE,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,38.5,TRUE,87,TRUE,0,TRUE,73.1,TRUE,100,FALSE,87.5,Electric,Ice,FALSE,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.4,TRUE,0,TRUE,100,FALSE,100,FALSE,100,FALSE
1673860606,Loss,2338,None,None,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,5,5,3,0,0,TRUE,TRUE,34.2,Steel,None,FALSE,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,87,TRUE,0,TRUE,73.1,TRUE,44.5,TRUE,100,FALSE,87.5,Electric,Ice,FALSE,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.4,TRUE,0,TRUE,100,FALSE,100,FALSE,100,FALSE
1673860606,Loss,2338,None,None,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,5,5,3,0,0,TRUE,TRUE,87,Ghost,None,FALSE,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,0,TRUE,73.1,TRUE,44.5,TRUE,100,FALSE,87.5,Electric,Ice,FALSE,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.4,TRUE,0,TRUE,100,FALSE,100,FALSE,100,FALSE
1673860606,Loss,2338,None,None,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,5,5,3,0,0,TRUE,TRUE,43,Ghost,None,FALSE,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,0,TRUE,73.1,TRUE,44.5,TRUE,100,FALSE,54.6,Electric,Ice,FALSE,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.4,TRUE,0,TRUE,100,FALSE,100,FALSE,100,FALSE
1673860606,Loss,2338,None,None,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,5,5,3,0,0,TRUE,TRUE,24.1,Ghost,None,FALSE,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,0,TRUE,73.1,TRUE,44.5,TRUE,100,FALSE,54.6,Electric,Ice,FALSE,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.4,TRUE,0,TRUE,100,FALSE,100,FALSE,100,FALSE
1673858063,Loss,2273,Sun,None,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,4,3,4,0,0,TRUE,TRUE,81.3,Fighting,None,PSN,0,-1,0,-1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,17.5,TRUE,0,TRUE,100,FALSE,100,FALSE,100,FALSE,95.1,Ground,None,FALSE,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,0,TRUE,34.4,TRUE,100,FALSE,100,FALSE
1673858063,Loss,2273,Sandstorm,None,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,6,6,0,0,TRUE,FALSE,100,Normal,None,FALSE,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,71.3,Rock,None,FALSE,1,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE
1673858063,Loss,2273,Sandstorm,None,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,6,6,0,0,FALSE,FALSE,71,Normal,None,FALSE,1,0,0,0,-1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,58.9,Rock,None,FALSE,1,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE
1673858063,Loss,2273,Sandstorm,None,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,6,6,0,0,FALSE,FALSE,20.2,Normal,None,FALSE,2,0,0,0,-1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,18.2,Rock,None,FALSE,1,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE
1673858063,Loss,2273,None,None,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,5,4,3,3,0,0,TRUE,TRUE,100,Fighting,None,PSN,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,17.5,TRUE,0,TRUE,100,FALSE,100,FALSE,100,FALSE,100,Ground,Steel,FALSE,-1,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,0,TRUE,100,FALSE,100,FALSE,100,FALSE
1673858063,Loss,2273,None,None,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,5,4,3,3,0,0,TRUE,TRUE,87.5,Fighting,None,PSN,0,-1,0,-1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,17.5,TRUE,0,TRUE,100,FALSE,100,FALSE,100,FALSE,34.4,Ground,Steel,FALSE,-1,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,0,TRUE,100,FALSE,100,FALSE,100,FALSE
1673858063,Loss,2273,None,None,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,6,1,1,0,0,TRUE,TRUE,77.8,Electric,None,FALSE,0,0,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,100,FALSE,100,FALSE,100,FALSE,100,FALSE,100,FALSE,63.9,Psychic,Grass,FALSE,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,100,FALSE,100,FALSE,100,FALSE,100,FALSE,100,FALSE
1673858063,Loss,2273,None,None,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,6,1,1,0,0,TRUE,TRUE,27.2,Electric,None,FALSE,0,0,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,100,FALSE,100,FALSE,100,FALSE,100,FALSE,100,FALSE,39.5,Psychic,Grass,FALSE,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,100,FALSE,100,FALSE,100,FALSE,100,FALSE,100,FALSE
